"LANGUAGE","NAME","VERSION","LICENSES","COPYRIGHTS","URL"
"nodejs","source-map","0.5.7","BSD-3-Clause","Copyright (c) 2009-2011, Mozilla Foundation and contributorsAll rights reserved.","https://www.npmjs.com/package/source-map"
"nodejs","ssf","0.11.2","Apache-2.0","Copyright (C) 2013-present   SheetJS LLC","https://www.npmjs.com/package/ssf"
"nodejs","string-hash","1.1.3","CC0-1.0","copyright and related or neighboring rights][cc0] to this library.","https://www.npmjs.com/package/string-hash"
"nodejs","string-width","4.2.2","MIT","Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (https://sindresorhus.com)","https://www.npmjs.com/package/string-width"
"nodejs","strip-ansi","6.0.0","MIT","Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (https://sindresorhus.com)","https://www.npmjs.com/package/strip-ansi"
"nodejs","supports-color","6.1.0","MIT","Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (https://sindresorhus.com)","https://www.npmjs.com/package/supports-color"
"nodejs","svg.draggable.js","2.2.2","MIT","Copyright (c) 2018 Ulrich-Matthias","https://www.npmjs.com/package/svg.draggable.js"
"nodejs","svg.easing.js","2.0.0","MIT","Copyright (c) 2014 Fuzzy","https://www.npmjs.com/package/svg.easing.js"
"nodejs","svg.filter.js","2.0.2","MIT","Copyright (c) 2018 Wout Fierens","https://www.npmjs.com/package/svg.filter.js"
"nodejs","svg.js","2.7.1","MIT","Copyright (c) 2012-2018 Wout Fierenshttps://svgdotjs.github.io/","https://www.npmjs.com/package/svg.js"
"nodejs","svg.pathmorphing.js","0.1.3","MIT","Copyright (c) 2014 Fuzzy","https://www.npmjs.com/package/svg.pathmorphing.js"
"nodejs","svg.resize.js","1.4.3","MIT","Copyright (c) 2017 Ulrich-Matthias Schäfer","https://www.npmjs.com/package/svg.resize.js"
"nodejs","svg.select.js","2.1.2","MIT","Copyright (c) 2014 Fuzzy","https://www.npmjs.com/package/svg.select.js"
"nodejs","svg.select.js","3.0.1","MIT","Copyright (c) 2014 Fuzzy","https://www.npmjs.com/package/svg.select.js"
"nodejs","svgxuse","1.2.6","MIT","Copyright (c) IcoMoon (icomoon.io)","https://www.npmjs.com/package/svgxuse"
"nodejs","text-mask-addons","3.8.0","Unlicense","","https://www.npmjs.com/package/text-mask-addons"
"nodejs","ticky","1.0.1","MIT","Copyright Copyright 2015 Nicolas Bevacqua","https://www.npmjs.com/package/ticky"
"nodejs","tooltip.js","1.3.3","MIT","Copyright (c) 2021 Floating UI contributors","https://www.npmjs.com/package/tooltip.js"
"nodejs","tr46","0.0.3","MIT","Copyright (c) Sebastian Mayr","https://www.npmjs.com/package/tr46"
"nodejs","tslib","1.14.1","0BSD","Copyright (c) Microsoft Corporation.","https://www.npmjs.com/package/tslib"
"nodejs","tslib","2.3.0","0BSD","Copyright (c) Microsoft Corporation.","https://www.npmjs.com/package/tslib"
"nodejs","uuid","8.3.2","MIT","Copyright (c) 2010-2020 Robert Kieffer and other contributors","https://www.npmjs.com/package/uuid"
"nodejs","v8-compile-cache","2.3.0","MIT","Copyright (c) 2019 Andres Suarez","https://www.npmjs.com/package/v8-compile-cache"
"nodejs","vanilla-picker","2.12.1","ISC","Copyright 2017-2018 Andreas Borgen, Adam Brooks","https://www.npmjs.com/package/vanilla-picker"
"nodejs","vlq","1.0.1","MIT","Copyright (c) 2017-2021 [these people](https://github.com/Rich-Harris/vlq/graphs/contributors)","https://www.npmjs.com/package/vlq"
"nodejs","webidl-conversions","3.0.1","BSD-2-Clause","Copyright (c) 2014, Domenic DenicolaAll rights reserved.","https://www.npmjs.com/package/webidl-conversions"
"nodejs","webpack-cli","3.3.12","MIT","Copyright JS Foundation and other contributors","https://www.npmjs.com/package/webpack-cli"
"nodejs","whatwg-url","5.0.0","MIT","Copyright (c) Sebastian Mayr","https://www.npmjs.com/package/whatwg-url"
"nodejs","whatwg-url","8.7.0","MIT","Copyright (c) Sebastian Mayr","https://www.npmjs.com/package/whatwg-url"
"nodejs","wmf","1.0.2","Apache-2.0","Copyright (C) 2020-present   SheetJS LLC","https://www.npmjs.com/package/wmf"
"nodejs","word","0.3.0","Apache-2.0","Copyright (C) 2020-present   SheetJS LLC","https://www.npmjs.com/package/word"
"nodejs","wrap-ansi","7.0.0","MIT","Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (https://sindresorhus.com)","https://www.npmjs.com/package/wrap-ansi"
"nodejs","xlsx","0.18.5","Apache-2.0","Copyright (C) 2012-present   SheetJS LLC","https://www.npmjs.com/package/xlsx"
"nodejs","y18n","5.0.8","ISC","Copyright (c) 2015, Contributors","https://www.npmjs.com/package/y18n"
"nodejs","yargs-parser","20.2.9","ISC","Copyright (c) 2016, Contributors","https://www.npmjs.com/package/yargs-parser"
"nodejs","zone.js","0.10.3","MIT","Copyright (c) 2010-2023 Google LLC. https://angular.io/license","https://www.npmjs.com/package/zone.js"
